id,category,subcategory,difficulty,question,expected_answer,constraint_complexity,constraint_priority,anchor_topic,pair_id,failure_mode,isolation_rationale,analysis_scope
463,confabulation_factual,numeric_fact,hard,In what year was the Treaty of Westphalia signed?,1648,,,,,confabulation,Numeric fact retrieval; hallucination = wrong number,supplementary
464,confabulation_factual,numeric_fact,hard,How many countries border China?,14,,,,,confabulation,Numeric fact retrieval; hallucination = wrong number,supplementary
465,confabulation_factual,numeric_fact,hard,How many regular polyhedra exist in four dimensions?,6,,,,,confabulation,Numeric fact retrieval; hallucination = wrong number,supplementary
466,confabulation_factual,numeric_fact,hard,How many elementary particles are in the Standard Model?,17,,,,,confabulation,Numeric fact retrieval; hallucination = wrong number,supplementary
467,confabulation_reasoning,multi_step,easy,A store sells apples at 3 for $2. How much do 18 apples cost?,$12,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
468,confabulation_reasoning,multi_step,easy,"If a tank holds 50 litres and is 40% full, how many litres are in it?",20,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
469,confabulation_reasoning,multi_step,easy,A book costs $24 after a 20% discount. What was the original price?,$30,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
470,confabulation_reasoning,multi_step,easy,A rectangle has length 12 and area 96. What is its perimeter?,40,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
471,confabulation_reasoning,multi_step,easy,"If 8 pencils cost $6, how much do 20 pencils cost?",$15,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
472,confabulation_reasoning,multi_step,easy,A car uses 8 litres per 100 km. How many litres for a 350 km trip?,28,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
473,confabulation_reasoning,multi_step,medium,Tom has twice as many marbles as Jerry. Together they have 30. How many does Tom have?,20,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
474,confabulation_reasoning,multi_step,medium,A train travels at 60 km/h for the first 2 hours and 80 km/h for the next 3 hours. Total distance?,360,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
475,confabulation_reasoning,multi_step,medium,"If 3 oranges and 4 apples cost $10, and 4 oranges and 2 apples cost $9, what is the price of one orange?",$1.40,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
476,confabulation_reasoning,multi_step,medium,A 200-litre tank fills at 5 L/min and drains at 3 L/min simultaneously. How long until full?,100 min,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
477,confabulation_reasoning,multi_step,medium,"Two trains leave stations 300 km apart, moving toward each other at 60 and 90 km/h. When do they meet?",2 hours,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
478,confabulation_reasoning,multi_step,medium,An item is marked up 50% then discounted 20%. What is the net change relative to original?,20% increase,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
479,confabulation_reasoning,multi_step,medium,A square is inscribed in a circle of radius 5. What is the square's area?,50,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
480,confabulation_reasoning,multi_step,medium,"In a class of 30, 18 study French and 12 study German. 5 study both. How many study neither?",5,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
481,confabulation_reasoning,multi_step,hard,"If f(x) = 2x + 3 and g(x) = x - 1, what is f(g(4))?",9,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
482,confabulation_reasoning,multi_step,hard,A cube has volume 64. What is its surface area?,96,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
483,confabulation_reasoning,multi_step,hard,"If three coins are flipped, what is the probability of exactly two heads?",3/8,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
484,confabulation_reasoning,multi_step,hard,A 6-digit code uses digits 1-9 with no repetition. How many distinct codes are possible?,60480,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
485,confabulation_reasoning,multi_step,hard,"If a sphere has volume 36π, what is its radius?",3,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
486,confabulation_reasoning,multi_step,hard,"Solve the system: 2x + y = 10, x - y = 2.","x=4, y=2",,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
487,confabulation_reasoning,multi_step,hard,Find the limit of (x^2 - 4)/(x - 2) as x approaches 2.,4,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
488,confabulation_reasoning,multi_step,hard,How many ways can 4 people be seated in a row from a group of 7?,840,,,,,confabulation,Multi-step reasoning; failure = wrong final or intermediate step,supplementary
489,confabulation_reasoning,nested,easy,"Alice is 4 years older than Bob. In 6 years, Bob will be 22. How old is Alice now?",20,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
490,confabulation_reasoning,nested,easy,"If a number is doubled and then increased by 5, the result is three times the original number. What is the number?",5,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
491,confabulation_reasoning,nested,medium,Sarah is half as old as her brother who is 3 years older than their sister. The sister is 8. How old is Sarah?,5.5,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
492,confabulation_reasoning,nested,medium,"A rectangle's length is twice its width. If the perimeter is 30, what is the area?",50,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
493,confabulation_reasoning,nested,medium,A train leaves city A at 9 AM at 60 km/h. Another leaves city B (200 km away) at 10 AM at 80 km/h toward A. When do they meet?,11 AM,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
494,confabulation_reasoning,nested,medium,The sum of three consecutive even numbers is 78. What is the middle number?,26,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
495,confabulation_reasoning,nested,medium,"If the sum of two numbers is 24 and their difference is 6, what is their product?",135,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
496,confabulation_reasoning,nested,medium,A garden's length is 3 metres more than its width. Its area is 70 m². What is its perimeter?,34,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
497,confabulation_reasoning,nested,medium,"In a 25-question test, correct answers earn 4 points and wrong answers lose 1 point. A student scored 70 with 5 unanswered. How many correct?",20,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
498,confabulation_reasoning,nested,hard,Three workers complete a job in 12 days. Two of them work for 6 days then leave. How many more days needed?,12,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
499,confabulation_reasoning,nested,hard,A boat travels 30 km downstream in 2 hours and the same distance upstream in 3 hours. What is the boat's speed in still water?,12.5,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
500,confabulation_reasoning,nested,hard,"If x^2 + y^2 = 50 and x + y = 8, what is xy?",7,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
501,confabulation_reasoning,nested,hard,A father is currently 3 times his son's age. In 12 years he will be twice his son's age. How old is the son now?,12,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
502,confabulation_reasoning,nested,hard,"If 7 men can build a wall in 12 days, how many men needed to build it in 4 days?",21,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
503,confabulation_reasoning,nested,hard,"A bag has red and blue balls in ratio 3:5. After adding 7 red and removing 5 blue, the ratio becomes 5:7. How many balls were originally red?",33,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
504,confabulation_reasoning,nested,hard,The arithmetic mean of three numbers is 15. The median is 12 and the largest is twice the smallest. What is the smallest?,9,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
505,confabulation_reasoning,nested,hard,"If a^2 - b^2 = 21 and a - b = 3, what is a + b?",7,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
506,confabulation_reasoning,nested,hard,A train passes a 200 m platform in 15 seconds and a person on the platform in 5 seconds. Find train length.,100,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
507,confabulation_reasoning,nested,hard,"If f(x) = x^2 - 4x + 3, for what values of x is f(x) = 0?",1 and 3,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
508,confabulation_reasoning,nested,hard,Two angles are supplementary and one is 30° more than twice the other. What are the angles?,50° and 130°,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
509,confabulation_reasoning,nested,hard,"A class of 36 has boys and girls in ratio 5:7. If 4 girls leave and 4 boys join, what is the new ratio?",19:17,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
510,confabulation_reasoning,nested,hard,"If log_2(x) + log_2(x-3) = 2, what is x?",4,,,,,confabulation,Nested reasoning; failure = wrong answer or invalid intermediate logic,supplementary
511,confabulation_reasoning,single_step,easy,"If a train leaves at 3:00 PM and travels for 2 hours and 15 minutes, when does it arrive?",5:15 PM,,,,,confabulation,Single-step reasoning; failure = wrong final answer,supplementary
512,confabulation_reasoning,single_step,easy,"If a shirt costs $40 and is on sale for 25% off, what is the sale price?",$30,,,,,confabulation,Single-step reasoning; failure = wrong final answer,supplementary
513,confabulation_reasoning,single_step,easy,What is 17 multiplied by 23?,391,,,,,confabulation,Single-step reasoning; failure = wrong final answer,supplementary
514,confabulation_reasoning,single_step,easy,"If you read 30 pages a day for a week, how many pages do you read in total?",210,,,,,confabulation,Single-step reasoning; failure = wrong final answer,supplementary
515,confabulation_reasoning,single_step,easy,A square has a side length of 9 cm. What is its area?,81,,,,,confabulation,Single-step reasoning; failure = wrong final answer,supplementary
516,confabulation_reasoning,single_step,easy,What is 144 divided by 12?,12,,,,,confabulation,Single-step reasoning; failure = wrong final answer,supplementary
517,confabulation_reasoning,single_step,easy,"If today is Wednesday, what day will it be in 10 days?",Saturday,,,,,confabulation,Single-step reasoning; failure = wrong final answer,supplementary
